#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,requestType,requestUUID,resource,sourceHost,timestamp,unit
,,10242,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:25:53.652839154Z,103.963965,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8889599f-2ba1-4f02-ab61-2c8bcafee1b6,/temperature,fog3-edge-iot-simulator,1712291153604275256,ms
,,10243,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:42:11.994688021Z,572.1291,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,88aa5bfa-20ae-4a40-a696-c30a57555a51,/temperature,gateway1-edge-iot-simulator,1712220131946218329,ms
,,10244,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:41:40.042487012Z,71.842723,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,88b3b1ea-edd5-4f1e-b331-51636d45d5a6,/temperature,gateway1-edge-iot-simulator,1712205699989407265,ms
,,10245,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:43:51.564680903Z,107.057429,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,88be8dd1-8d79-4850-9675-c8beec07977b,/temperature,gateway1-edge-iot-simulator,1712270631503569966,ms
,,10246,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:21:53.263101072Z,92.717597,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,88cd8ab8-2784-49a5-8413-92ea41732889,/temperature,fog3-edge-iot-simulator,1712290913213524315,ms
,,10247,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:09:27.073010462Z,77.606112,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,88e376da-9bcd-4478-bf63-d2fec89be460,/temperature,gateway1-edge-iot-simulator,1712225367019875456,ms
,,10248,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:28:04.408091425Z,76.161918,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,890ac263-b007-4556-8e93-05a71fc531ce,/temperature,gateway1-edge-iot-simulator,1712248084356264966,ms
,,10249,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:49:25.344531091Z,110.414516,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8921ff82-9402-4f1a-9089-51308aabb3e8,/temperature,gateway1-edge-iot-simulator,1712224165287007404,ms
,,10250,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:24:39.71243807Z,85.373018,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,893cfffa-4af3-45f1-a6a9-f6d58834be83,/temperature,gateway1-edge-iot-simulator,1712233479660709647,ms
,,10251,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:08:01.839349088Z,83.495766,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89551c3e-ddfc-41a1-a63b-9904bea8527b,/temperature,fog3-edge-iot-simulator,1712200081794025950,ms
,,10252,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:47:45.226340448Z,93.905964,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8964fe92-f2f6-40e5-98bc-75e4b73642e7,/temperature,gateway1-edge-iot-simulator,1712303265175488125,ms
,,10253,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:04:05.227102905Z,74.918262,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,897cacb4-a292-4e2e-be80-e71da42c8511,/temperature,fog3-edge-iot-simulator,1712232245176404616,ms
,,10254,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:25:12.654258188Z,74.704273,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8991000d-ebf5-4257-b04c-3e20b7342482,/temperature,gateway1-edge-iot-simulator,1712251512602676772,ms
,,10255,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:53:45.181888341Z,74.33667,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8997a4dd-f285-46a0-8673-52cc95defaf8,/temperature,fog3-edge-iot-simulator,1712220825136775350,ms
,,10256,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:08:12.881032328Z,122.821276,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,899af7cc-5a16-48a4-963a-cafec10b2a7f,/temperature,fog3-edge-iot-simulator,1712300892839393759,ms
,,10257,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:57:46.16709279Z,94.812893,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89a83d21-cbf0-4cef-ad01-a58a99570e7b,/temperature,gateway1-edge-iot-simulator,1712303866119114879,ms
,,10258,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:20:49.340092539Z,69.257674,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89c0f7d9-615b-4bce-9f2c-7821477c67fb,/temperature,gateway1-edge-iot-simulator,1712269249282811932,ms
,,10259,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:00:19.330419622Z,135.727079,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89e167e6-f551-4847-b802-f7f933e19f9f,/temperature,fog3-edge-iot-simulator,1712210419277705771,ms
,,10260,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:12:29.943562872Z,74.437866,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89edfce3-b428-4b82-b9f7-68a51b31fbbf,/temperature,fog3-edge-iot-simulator,1712247149896848340,ms
,,10261,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:52:00.931940063Z,118.387401,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,89f254d6-4d49-46c6-9339-474a2b290f37,/temperature,gateway1-edge-iot-simulator,1712245920882972682,ms
,,10262,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:21:18.574047652Z,324.504277,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8a156ab8-7deb-4031-b530-a8565327eae5,/temperature,gateway1-edge-iot-simulator,1712254878517227771,ms
,,10263,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:52:11.407966735Z,135.975601,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8a2dc4ff-b659-42cd-a197-fe11a4907a6c,/temperature,gateway1-edge-iot-simulator,1712281931357399047,ms
,,10264,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:13:30.016310606Z,73.169715,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8a38120b-f909-4ba6-bd0e-4f5ef6c4cf64,/temperature,fog3-edge-iot-simulator,1712247209970495274,ms
,,10265,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:03:40.881835928Z,106.324728,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8a456975-4e4d-43ac-b9e1-2584b1ec42e1,/temperature,fog3-edge-iot-simulator,1712253820830446456,ms
,,10266,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:34:55.115883503Z,76.677303,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8a6e1bec-81ab-4b7f-9dc1-43fd6083f5a5,/temperature,fog3-edge-iot-simulator,1712226895060169639,ms
,,10267,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:59:23.772514968Z,236.554556,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8aadf0a0-ec82-4f8a-a14a-1a0fc9979a7c,/temperature,gateway1-edge-iot-simulator,1712195963725615619,ms
,,10268,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:28:15.685484759Z,97.849712,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ac2008c-d083-458c-a58d-2b866063724d,/temperature,fog3-edge-iot-simulator,1712208495637454223,ms
,,10269,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:04:47.83724893Z,76.466219,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ae87896-56df-492a-9e8e-82ae90e85783,/temperature,gateway1-edge-iot-simulator,1712268287781728566,ms
,,10270,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:29:19.506789672Z,135.698962,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8aecd4de-1484-44b8-b8e5-87b1a416fe24,/temperature,gateway1-edge-iot-simulator,1712255359451040936,ms
,,10271,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:57:40.071829614Z,75.929667,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b022022-861c-4baf-888e-1ee81a595f4c,/temperature,gateway1-edge-iot-simulator,1712300260023853975,ms
,,10272,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:07:07.528479351Z,98.507584,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b06d08a-2d9d-436a-a48d-9e24b163170d,/temperature,fog3-edge-iot-simulator,1712203627481575418,ms
,,10273,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:39:21.617034324Z,121.568774,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b12b5cb-00c7-496a-ba49-2ca893f56f46,/temperature,gateway1-edge-iot-simulator,1712288361567681848,ms
,,10274,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:58:10.445731483Z,77.666261,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b139c4b-327d-45b3-93c5-2169549a03c8,/temperature,fog3-edge-iot-simulator,1712235490393239143,ms
,,10275,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:38:44.395604076Z,82.132611,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b53da49-4f7c-4e3d-b766-8b30a738d14b,/temperature,gateway1-edge-iot-simulator,1712302724346864376,ms
,,10276,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:28:19.36912175Z,119.263142,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b5f3b45-5ecb-4c83-92ec-7dca1f7195bb,/temperature,gateway1-edge-iot-simulator,1712255299314960110,ms
,,10277,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:32:31.725714194Z,87.249,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8b626886-4bce-4118-809a-b66a18733f18,/temperature,fog3-edge-iot-simulator,1712248351673819841,ms
,,10278,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:01:43.68728919Z,108.220744,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ba1cc55-f084-4345-a058-12f57423cbc8,/temperature,gateway1-edge-iot-simulator,1712235703639220974,ms
,,10279,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:26:37.164559608Z,127.834678,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ba25a0e-9140-4ca8-ab04-b7ffa154ef59,/temperature,fog3-edge-iot-simulator,1712251597116772765,ms
,,10280,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:35:40.336635449Z,75.397847,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bab062e-79be-4b2c-8d39-80c719c9905a,/temperature,fog3-edge-iot-simulator,1712187340282893155,ms
,,10281,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:16:41.442974039Z,73.116625,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8badcf2c-02a6-4c59-9e04-448492b14e7c,/temperature,fog3-edge-iot-simulator,1712283401393902342,ms
,,10282,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T11:26:34.274307238Z,117.085072,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bb019bb-0036-4454-9ac8-399167339f13,/temperature,gateway1-edge-iot-simulator,1712229994224394596,ms
,,10283,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:37:49.385467733Z,74.35767,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bbce829-80a5-4ece-9cd9-d82baa53cbba,/temperature,fog3-edge-iot-simulator,1712223469333751018,ms
,,10284,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:46:22.352017776Z,95.624665,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bd415b8-f3c3-498b-a734-96c9e2f3cf85,/temperature,gateway1-edge-iot-simulator,1712195182296116320,ms
,,10285,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:17:18.234788468Z,159.447066,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bdc6026-b1e2-4ba5-8399-ecb8530e840c,/temperature,fog3-edge-iot-simulator,1712240238178269690,ms
,,10286,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:59:34.02593028Z,75.853287,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8beeff31-f717-4d03-9180-fc63373c3d6e,/temperature,fog3-edge-iot-simulator,1712217573973395514,ms
,,10287,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:04:01.437284429Z,74.603932,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8bf7ffa5-b4b9-49db-8036-a19687685172,/temperature,fog3-edge-iot-simulator,1712199841386791900,ms
,,10288,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:06:30.51136691Z,130.625558,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c0ae26e-f6fe-4d7e-91de-a35bd3abafeb,/temperature,gateway1-edge-iot-simulator,1712199990458293108,ms
,,10289,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:20:48.290907089Z,76.243437,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c0b0132-7a43-4263-a423-9c364e854a74,/temperature,fog3-edge-iot-simulator,1712258448241143130,ms
,,10290,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:06:23.26961153Z,83.711808,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c17eca2-ee1f-4d14-9f06-0c5f24c1b9c2,/temperature,fog3-edge-iot-simulator,1712243183216317144,ms
,,10291,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:40:45.625894177Z,108.392521,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c287289-f331-4963-9503-055e31d7b6c8,/temperature,gateway1-edge-iot-simulator,1712266845566834633,ms
,,10292,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:50:25.419121689Z,75.08518,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c31b2e1-ee00-4c58-a088-dcc0923ca7ed,/temperature,gateway1-edge-iot-simulator,1712224225362426312,ms
,,10293,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:37:05.231868699Z,112.878105,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c623768-9e8e-4f7f-aa80-7baa8bf50d06,/temperature,gateway1-edge-iot-simulator,1712248625175479699,ms
,,10294,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:08:24.849023092Z,80.171967,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c91e7aa-ba83-4fdc-af29-e4777e4c5f1f,/temperature,gateway1-edge-iot-simulator,1712196504793895071,ms
,,10295,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:21:27.750261681Z,121.101998,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c93d584-1f4a-4311-a7d2-15306965ad25,/temperature,fog3-edge-iot-simulator,1712280087702968509,ms
,,10296,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:43:17.208473754Z,114.078813,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8c9e4715-3233-416a-ad4f-c626b28b6062,/temperature,fog3-edge-iot-simulator,1712209397158642984,ms
,,10297,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:12:41.011524919Z,69.011044,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8cb09561-b9f4-434a-80ba-233066b1ef3d,/temperature,gateway1-edge-iot-simulator,1712265160951095706,ms
,,10298,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:15:25.621374165Z,111.805441,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8cb396d4-06f2-4b71-a698-7c8c9cb8d80d,/temperature,gateway1-edge-iot-simulator,1712196925564908163,ms
,,10299,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:56:49.440642248Z,77.613927,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8cdcd6eb-74ef-46d1-8118-381af5fb8eca,/temperature,gateway1-edge-iot-simulator,1712239009386962153,ms
,,10300,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:35:29.537841025Z,99.856897,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ce56bf2-286d-4da9-8257-439ab8630b8a,/temperature,gateway1-edge-iot-simulator,1712226929484105863,ms
,,10301,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:02:26.677806376Z,91.32833,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ce8d244-d355-4633-a35c-767b6b3050c0,/temperature,fog3-edge-iot-simulator,1712214146629145173,ms
,,10302,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:37:15.714616531Z,66.333624,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ced1ed9-b7b3-48e3-9656-fca49de4d09d,/temperature,fog3-edge-iot-simulator,1712302635667900969,ms
,,10303,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:35:17.858888654Z,80.600656,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8ced30c6-e2c7-45cb-a492-14314c0135a7,/temperature,fog3-edge-iot-simulator,1712273717800231295,ms
,,10304,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:17:12.259743143Z,98.970612,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8cf60cdb-f70c-4e7e-a837-f42d954431c6,/temperature,fog3-edge-iot-simulator,1712236632212524412,ms
,,10305,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:15:57.348577474Z,164.427287,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8cfa33b0-f77d-4b68-ac5a-c3467a8d638f,/temperature,gateway1-edge-iot-simulator,1712243757298812624,ms
,,10306,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:02:46.79237928Z,215.329048,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d06af93-254d-4bac-bc31-63dca1ec9903,/temperature,gateway1-edge-iot-simulator,1712304166742792760,ms
,,10307,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:36:17.983208062Z,123.876372,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d0f986f-fa3e-476f-80ac-b2988df0830b,/temperature,fog3-edge-iot-simulator,1712273777924574492,ms
,,10308,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:41:55.896315763Z,85.780203,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d2ec6cd-86ac-470e-83ac-2ed5d1d406b7,/temperature,fog3-edge-iot-simulator,1712227315840430762,ms
,,10309,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:10:04.511000166Z,94.516061,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d364720-a855-4ef1-aade-842cfdeadcd4,/temperature,gateway1-edge-iot-simulator,1712218204456813761,ms
,,10310,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:19:47.336994972Z,99.654833,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d38d680-b9c4-4267-8fb3-4cd6f16820b4,/temperature,fog3-edge-iot-simulator,1712287187287348875,ms
,,10311,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:32:25.805519251Z,92.947664,value,REQUEST,https://pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com:80,req_rtt,8d45f1c2-9d7a-4561-9fc7-4c2f39c22cb1,/temperature,fog3-edge-iot-simulator,1712244745755776967,ms
